LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
808.062,3.0,,11,,SOFT,1.0,4,2.0,9.093888888852234,16,OutLap,False,1.0,15,20.408,2.813,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
808.67,3.0,,10,,ULTRASOFT,2.0,4,1.0,32.681111111123755,27,NoPit,False,0.0,9,11.223,0.678,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
810.3,3.0,,16,,SUPERSOFT,2.0,4,1.0,79.30027777779833,10,NoPit,False,0.0,10,13.606,1.774,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
810.973,3.0,,2,,SUPERSOFT,2.0,4,1.0,0.7749999999869033,8,NoPit,False,0.0,11,13.8,1.027,0,Baku,16.9,47.1,1021.7,False,27.7,275,1.9
811.961,3.0,,7,,ULTRASOFT,1.0,4,3.0,14.50861111109225,28,NoPit,False,1.0,12,15.383,0.511,0,Baku,16.9,47.1,1021.7,False,27.7,275,1.9
813.661,3.0,,28,,ULTRASOFT,2.0,4,2.0,1.540555555577157,7,NoPit,False,1.0,13,16.821,2.038,0,Baku,16.9,47.1,1021.7,False,27.7,275,1.9
813.856,3.0,,8,,SUPERSOFT,1.0,4,2.0,67.58333333334303,2,OutLap,False,1.0,14,17.595,0.774,0,Baku,16.9,47.1,1021.7,False,27.7,275,1.9
831.641,3.0,143.3,20,,SOFT,2.0,4,2.0,76.42888888890957,11,NoPit,False,1.0,16,21.653,1.245,0,Baku,16.9,47.1,1021.7,False,27.7,275,1.9
836.521,3.0,139.843,14,,SOFT,2.0,4,2.0,227.009722222223,11,NoPit,False,1.0,17,22.655,1.002,0,Baku,16.9,47.1,1021.7,False,27.7,275,1.9
849.784,3.0,129.002,9,,SOFT,2.0,4,2.0,558.9986111111139,14,NoPit,False,1.0,18,25.016,2.361,0,Baku,16.9,47.1,1021.7,False,27.7,275,1.9
953.28,4.0,,5,,SUPERSOFT,6.0,4,1.0,,,NoPit,False,0.0,1,0.0,0.0,0,Baku,16.7,47.8,1021.6,False,27.5,46,1.9
